time (cs),x_acceleration(g)
836,-0.002221520757302642
838,-0.0014810138382017612
840,-0.0019746851176023483
842,-0.0017278495943173766
844,-0.0017278495943173766
846,-0.0014810138382017612
848,-0.0019746851176023483
850,-0.0017278495943173766
852,-0.0012341781985014677
854,-0.0012341781985014677
856,-0.0014810138382017612
858,-0.0017278495943173766
860,-0.0009873425588011742
862,-0.0012341781985014677
864,-0.0024683563970029354
866,-0.0019746851176023483
868,-0.002221520757302642
870,-0.0012341781985014677
872,-0.0019746851176023483
874,-0.0014810138382017612
876,-0.0012341781985014677
878,-0.0017278495943173766
880,-0.0017278495943173766
882,-0.0009873425588011742
884,-0.0014810138382017612
886,-0.002715192036703229
888,-0.0019746851176023483
890,-0.0009873425588011742
892,-0.0014810138382017612
894,-0.0017278495943173766
896,-0.0019746851176023483
898,-0.0014810138382017612
900,-0.0019746851176023483
902,-0.0012341781985014677
904,-0.0009873425588011742
906,-0.0014810138382017612
908,-0.0014810138382017612
910,-0.0012341781985014677
912,-0.0012341781985014677
914,-0.0019746851176023483
916,-0.002715192036703229
918,-0.0017278495943173766
920,-0.0009873425588011742
922,-0.0014810138382017612
924,-0.0017278495943173766
926,-0.0009873425588011742
928,-0.0014810138382017612
930,-0.0009873425588011742
932,-0.002221520757302642
934,-0.0014810138382017612
936,-0.0012341781985014677
938,-0.0017278495943173766
940,-0.0017278495943173766
942,-0.0012341781985014677
944,-0.0012341781985014677
946,-0.002221520757302642
948,-0.0014810138382017612
950,-0.0019746851176023483
952,-0.0012341781985014677
954,-0.002221520757302642
956,-0.0014810138382017612
958,-0.002715192036703229
960,-0.0017278495943173766
962,-0.0017278495943173766
964,-0.0017278495943173766
966,-0.0014810138382017612
968,-0.0012341781985014677
970,-0.0019746851176023483
972,-0.0014810138382017612
974,-0.0012341781985014677
976,-0.002221520757302642
978,-0.0012341781985014677
980,-0.0014810138382017612
982,-0.003208863316103816
984,-0.0019746851176023483
986,-0.0009873425588011742
988,-0.0012341781985014677
990,-0.002221520757302642
992,-0.0012341781985014677
994,-0.002221520757302642
996,-0.0014810138382017612
998,-0.002221520757302642
1000,-0.0007405069191008806
1002,-0.0014810138382017612
1004,-0.002221520757302642
1006,-0.0017278495943173766
1008,-0.0009873425588011742
1010,-0.0014810138382017612
1012,-0.0017278495943173766
1014,-0.002221520757302642
1016,-0.0009873425588011742
1018,-0.0009873425588011742
1020,-0.0017278495943173766
1022,-0.0014810138382017612
1024,-0.0012341781985014677
1026,-0.0024683563970029354
1028,-0.0014810138382017612
1030,-0.0007405069191008806
1032,-0.0014810138382017612
1034,-0.0014810138382017612
1036,-0.0012341781985014677
1038,-0.0012341781985014677
1040,-0.0012341781985014677
1042,-0.0012341781985014677
1044,-0.0019746851176023483
1046,-0.0012341781985014677
1048,-0.0007405069191008806
1050,-0.0012341781985014677
1052,-0.0024683563970029354
1054,-0.0012341781985014677
1056,-0.0019746851176023483
1058,-0.0024683563970029354
1060,-0.0014810138382017612
1062,-0.002221520757302642
1064,-0.0024683563970029354
1066,-0.0012341781985014677
1068,-0.0012341781985014677
1070,-0.0009873425588011742
1072,-0.0017278495943173766
1074,-0.0014810138382017612
1076,-0.0012341781985014677
1078,-0.0014810138382017612
1080,-0.0017278495943173766
1082,-0.0017278495943173766
1084,-0.0007405069191008806
1086,-0.0012341781985014677
1088,-0.0009873425588011742
1090,-0.0012341781985014677
1092,-0.0017278495943173766
1094,-0.0024683563970029354
1096,-0.0017278495943173766
1098,-0.0017278495943173766
1100,-0.0012341781985014677
1102,-0.0017278495943173766
1104,-0.0017278495943173766
1106,-0.0017278495943173766
1108,-0.0019746851176023483
1110,-0.0014810138382017612
1112,-0.0017278495943173766
1114,-0.0012341781985014677
1116,-0.002221520757302642
1118,-0.002221520757302642
1120,-0.0017278495943173766
1122,-0.0017278495943173766
1124,-0.0017278495943173766
1126,-0.0014810138382017612
1128,-0.0012341781985014677
1130,-0.0019746851176023483
1132,-0.0012341781985014677
1134,-0.0017278495943173766
1136,-0.0017278495943173766
1138,-0.0024683563970029354
1140,-0.0012341781985014677
1142,-0.0012341781985014677
1144,-0.0009873425588011742
1146,-0.0012341781985014677
1148,-0.0017278495943173766
1150,-0.0019746851176023483
1152,-0.0019746851176023483
1154,-0.0014810138382017612
1156,-0.0009873425588011742
1158,-0.0012341781985014677
1160,-0.0012341781985014677
1162,-0.0012341781985014677
1164,-0.0014810138382017612
1166,-0.0017278495943173766
1168,-0.002221520757302642
1170,-0.002221520757302642
1172,-0.0019746851176023483
1174,-0.0014810138382017612
1176,-0.0014810138382017612
1178,-0.003208863316103816
1180,-0.0014810138382017612
1182,-0.0014810138382017612
1184,-0.0012341781985014677
1186,-0.0012341781985014677
1188,-0.0012341781985014677
1190,-0.002221520757302642
1192,-0.0019746851176023483
1194,-0.0012341781985014677
1196,-0.0014810138382017612
1198,-0.0024683563970029354
1200,-0.0017278495943173766
1202,-0.0014810138382017612
1204,-0.0014810138382017612
1206,-0.0017278495943173766
1208,-0.0019746851176023483
1210,-0.002221520757302642
1212,-0.0019746851176023483
1214,-0.0014810138382017612
1216,-0.0017278495943173766
1218,-0.0009873425588011742
1220,-0.002221520757302642
1222,-0.002221520757302642
1224,-0.0012341781985014677
1226,-0.0017278495943173766
1228,-0.0017278495943173766
1230,-0.0014810138382017612
1232,-0.0017278495943173766
1234,-0.0019746851176023483
1236,-0.0014810138382017612
1238,-0.0012341781985014677
1240,-0.0017278495943173766
1242,-0.0017278495943173766
1244,-0.0009873425588011742
1246,-0.0014810138382017612
1248,-0.0014810138382017612
1250,-0.002715192036703229
1252,-0.0014810138382017612
1254,-0.0017278495943173766
1256,-0.0019746851176023483
1258,-0.003208863316103816
1260,-0.0029620276764035225
1262,-0.002221520757302642
1264,-0.0014810138382017612
1266,-0.0009873425588011742
1268,-0.002221520757302642
1270,-0.0014810138382017612
1272,-0.002221520757302642
1274,-0.0009873425588011742
1276,-0.0017278495943173766
1278,-0.0007405069191008806
1280,-0.0017278495943173766
1282,-0.0009873425588011742
1284,-0.0014810138382017612
1286,-0.0019746851176023483
1288,-0.0019746851176023483
1290,-0.0019746851176023483
1292,-0.0014810138382017612
1294,-0.0017278495943173766
1296,-0.0014810138382017612
1298,-0.0024683563970029354
1300,-0.0012341781985014677
1302,-0.0014810138382017612
1304,-0.0014810138382017612
1306,-0.0017278495943173766
1308,-0.0014810138382017612
1310,-0.0019746851176023483
1312,-0.0017278495943173766
1314,-0.002221520757302642
1316,-0.0014810138382017612
1318,-0.0014810138382017612
1320,-0.0019746851176023483
1322,-0.0012341781985014677
1324,-0.0017278495943173766
1326,-0.002221520757302642
1328,-0.0017278495943173766
1330,-0.0012341781985014677
1332,-0.0014810138382017612
1334,-0.0012341781985014677
1336,-0.0014810138382017612
1338,-0.0014810138382017612
1340,-0.0014810138382017612
1342,-0.0012341781985014677
1344,-0.0012341781985014677
1346,-0.0009873425588011742
1348,-0.0014810138382017612
1350,-0.002221520757302642
1352,-0.0017278495943173766
1354,-0.0014810138382017612
1356,-0.0017278495943173766
1358,-0.0009873425588011742
1360,-0.0014810138382017612
1362,-0.0009873425588011742
1364,-0.002221520757302642
1366,-0.0012341781985014677
1368,-0.0012341781985014677
1370,-0.0019746851176023483
1372,-0.0009873425588011742
1374,-0.0017278495943173766
1376,-0.0017278495943173766
1378,-0.0017278495943173766
1380,-0.0009873425588011742
1382,-0.0017278495943173766
1384,-0.002221520757302642
1386,-0.0014810138382017612
1388,-0.002715192036703229
1390,-0.0009873425588011742
1392,-0.002221520757302642
1394,-0.0012341781985014677
1396,-0.0009873425588011742
1398,-0.0017278495943173766
1400,-0.0014810138382017612
1402,-0.0017278495943173766
1404,-0.0012341781985014677
1406,-0.0014810138382017612
1408,-0.0012341781985014677
1410,-0.002221520757302642
1412,-0.0019746851176023483
1414,-0.0012341781985014677
1416,-0.0012341781985014677
1418,-0.0019746851176023483
1420,-0.0007405069191008806
1422,-0.0017278495943173766
1424,-0.0009873425588011742
1426,-0.0019746851176023483
1428,-0.0014810138382017612
1430,-0.0012341781985014677
1432,-0.0012341781985014677
1434,-0.0017278495943173766
1436,-0.0017278495943173766
1438,-0.0017278495943173766
1440,-0.0017278495943173766
1442,-0.0024683563970029354
1444,-0.0014810138382017612
1446,-0.0009873425588011742
1448,-0.0017278495943173766
1450,-0.0012341781985014677
1452,-0.0012341781985014677
1454,-0.0019746851176023483
1456,-0.0017278495943173766
1458,-0.0012341781985014677
1460,-0.002221520757302642
1462,-0.0019746851176023483
1464,-0.002221520757302642
1466,-0.0014810138382017612
1468,-0.0019746851176023483
1470,-0.0017278495943173766
1472,-0.0014810138382017612
1474,-0.0029620276764035225
1476,-0.0012341781985014677
1478,-0.0024683563970029354
1480,-0.002221520757302642
1482,-0.0012341781985014677
1484,-0.0012341781985014677
1486,-0.0014810138382017612
1488,-0.002221520757302642
1490,-0.0012341781985014677
1492,-0.0012341781985014677
1494,-0.002221520757302642
1496,-0.0024683563970029354
1498,-0.0017278495943173766
1500,-0.0012341781985014677
1502,-0.0017278495943173766
1504,-0.0012341781985014677
1506,-0.0014810138382017612
1508,-0.0012341781985014677
1510,-0.0024683563970029354
1512,-0.0014810138382017612
1514,-0.0007405069191008806
1516,-0.0012341781985014677
1518,-0.0017278495943173766
1520,-0.0009873425588011742
1522,-0.0012341781985014677
1524,-0.0009873425588011742
1526,-0.0012341781985014677
1528,-0.0024683563970029354
1530,-0.0012341781985014677
1532,-0.0014810138382017612
1534,-0.0012341781985014677
1536,-0.0017278495943173766
1538,-0.0014810138382017612
1540,-0.0009873425588011742
1542,-0.0009873425588011742
1544,-0.0024683563970029354
1546,-0.0012341781985014677
1548,-0.0009873425588011742
1550,-0.0024683563970029354
1552,-0.0014810138382017612
1554,-0.0017278495943173766
1556,-0.002221520757302642
1558,-0.0019746851176023483
1560,-0.0017278495943173766
1562,-0.0017278495943173766
1564,-0.0017278495943173766
1566,-0.0014810138382017612
1568,-0.0017278495943173766
1570,-0.0017278495943173766
1572,-0.0014810138382017612
1574,-0.0009873425588011742
1576,-0.0019746851176023483
1578,-0.0014810138382017612
1580,-0.0014810138382017612
1582,-0.0017278495943173766
1584,-0.0017278495943173766
1586,-0.002221520757302642
1588,-0.0007405069191008806
1590,-0.002221520757302642
1592,-0.002221520757302642
1594,-0.0019746851176023483
1596,-0.0009873425588011742
1598,-0.002221520757302642
1600,-0.0017278495943173766
1602,-0.0012341781985014677
1604,-0.002221520757302642
1606,-0.0029620276764035225
1608,-0.0014810138382017612
1610,-0.0012341781985014677
1612,-0.0017278495943173766
1614,-0.0012341781985014677
1616,-0.0014810138382017612
1618,-0.0009873425588011742
1620,-0.0024683563970029354
1622,-0.0017278495943173766
1624,-0.0012341781985014677
1626,-0.0017278495943173766
1628,-0.0019746851176023483
1630,-0.0007405069191008806
1632,-0.0019746851176023483
1634,-0.0014810138382017612
1636,-0.0017278495943173766
1638,-0.0009873425588011742
1640,-0.0017278495943173766
1642,-0.0012341781985014677
1644,-0.0014810138382017612
1646,-0.0017278495943173766
1648,-0.0019746851176023483
1650,-0.0019746851176023483
1652,-0.0007405069191008806
1654,-0.0014810138382017612
1656,-0.002221520757302642
1658,-0.0014810138382017612
1660,-0.0009873425588011742
1662,-0.0019746851176023483
1664,-0.0007405069191008806
1666,-0.0009873425588011742
1668,-0.0017278495943173766
1670,-0.0029620276764035225
1672,-0.0017278495943173766
1674,-0.0014810138382017612
1676,-0.002221520757302642
1678,-0.0019746851176023483
1680,-0.0012341781985014677
1682,-0.0019746851176023483
1684,-0.0009873425588011742
1686,-0.0012341781985014677
1688,-0.0014810138382017612
1690,-0.0012341781985014677
1692,-0.0012341781985014677
1694,-0.0017278495943173766
1696,-0.0009873425588011742
1698,-0.0019746851176023483
1700,-0.0012341781985014677
1702,-0.002221520757302642
1704,-0.0014810138382017612
1706,-0.0014810138382017612
1708,-0.0017278495943173766
1710,-0.0019746851176023483
1712,-0.002221520757302642
1714,-0.0012341781985014677
1716,-0.0014810138382017612
1718,-0.00024683563970029354
1720,-0.004196206107735634
1722,-0.0004936712794005871
1724,-0.0029620276764035225
1726,-0.0004936712794005871
1728,-0.0024683563970029354
1730,-0.00024683563970029354
1732,-0.0009873425588011742
1734,-0.002221520757302642
1736,-0.0017278495943173766
1738,-0.0004936712794005871
1740,-0.0019746851176023483
1742,-0.0012341781985014677
1744,-0.0017278495943173766
1746,-0.0014810138382017612
1748,-0.002221520757302642
1750,-0.0017278495943173766
1752,-0.0017278495943173766
1754,-0.0012341781985014677
1756,-0.0017278495943173766
1758,-0.003208863316103816
1760,-0.0012341781985014677
1762,-0.0017278495943173766
1764,-0.0017278495943173766
1766,-0.0034556991886347532
1768,-0.0012341781985014677
1770,-0.0012341781985014677
1772,-0.0009873425588011742
1774,-0.0004936712794005871
1776,-0.0029620276764035225
1778,-0.0014810138382017612
1780,-0.0012341781985014677
1782,-0.0019746851176023483
1784,-0.0014810138382017612
1786,-0.0014810138382017612
1788,-0.0024683563970029354
1790,-0.0024683563970029354
1792,-0.002715192036703229
1794,-0.0007405069191008806
1796,-0.002221520757302642
1798,-0.0009873425588011742
1800,-0.0012341781985014677
1802,-0.0024683563970029354
1804,-0.0007405069191008806
1806,-0.002221520757302642
1808,-0.002221520757302642
1810,-0.0069113983772695065
1812,-0.0004936712794005871
1814,-0.0012341781985014677
1816,-0.0012341781985014677
1818,-0.0009873425588011742
1820,-0.0017278495943173766
1822,-0.0
1824,-0.003208863316103816
1826,-0.007898740470409393
1828,-0.0074050696566700935
1830,0.0041215806268155575
1832,-0.003208863316103816
1834,-0.0029620276764035225
1836,-0.0012341781985014677
1838,0.013819416984915733
1840,-0.030607620254158974
1842,0.03394242748618126
1844,0.014789201319217682
1846,0.0014546754537150264
1848,-0.0024683563970029354
1850,-0.006170891225337982
1852,0.001212229602970183
1854,-0.00814557634294033
1856,-0.0
1858,0.005576256196945906
1860,0.007273377384990454
1862,-0.0069113983772695065
1864,0.012364741414785385
1866,0.00315179699100554
1868,-0.002715192036703229
1870,0.0053338101133704185
1872,0.011394958011806011
1874,0.00048489184700883925
1876,-0.003208863316103816
1878,-0.0019746851176023483
1880,0.0014546754537150264
1882,-0.006417726632207632
1884,-0.0
1886,0.0014546754537150264
1888,-0.0019746851176023483
1890,0.0007273377268575132
1892,-0.0009873425588011742
1894,-0.004196206107735634
1896,-0.006664562504738569
1898,-0.0004936712794005871
1900,0.0009697836940176785
1902,-0.004936712794005871
1904,-0.0009873425588011742
1906,0.0033942428417503834
1908,-0.003949370235204697
1910,-0.003949370235204697
1912,0.0016971214208751917
1914,-0.0007405069191008806
1916,-0.007651905063539743
1918,-0.0014810138382017612
1920,0.003636688692495227
1922,-0.004196206107735634
1924,-0.003208863316103816
1926,0.06643018126487732
1928,0.013819416984915733
1930,0.00315179699100554
1932,-0.0024683563970029354
1934,-0.004936712794005871
1936,-0.00024683563970029354
1938,0.00315179699100554
1940,-0.009132918901741505
1942,-0.0009873425588011742
1944,-0.025177236646413803
1946,-0.010613933205604553
1948,-0.007898740470409393
1950,-0.0024683563970029354
1952,-0.0012341781985014677
1954,0.009212944656610489
1956,-0.009379754774272442
1958,-0.006664562504738569
1960,-0.0004936712794005871
1962,-0.0029620276764035225
1964,-0.005677219945937395
1966,-0.0007405069191008806
1968,-0.0017278495943173766
1970,0.0016971214208751917
1972,0.010425174608826637
1974,-0.0024683563970029354
1976,-0.0004936712794005871
1978,0.00048489184700883925
1980,-0.0074050696566700935
1982,-0.0007405069191008806
1984,-0.004196206107735634
1986,-0.0019746851176023483
1988,-0.0012341781985014677
1990,-0.0012341781985014677
1992,-0.003208863316103816
1994,0.06036903336644173
1996,-0.006417726632207632
1998,-0.005430384073406458
2000,-0.0029620276764035225
2002,-0.0
2004,0.0029093509074300528
2006,-0.0019746851176023483
2008,-0.0012341781985014677
2010,0.06036903336644173
2012,-0.0012341781985014677
2014,-0.0009873425588011742
2016,-0.0029620276764035225
2018,-0.003208863316103816
2020,-0.0
2022,-0.0019746851176023483
2024,-0.0017278495943173766
2026,-0.004196206107735634
2028,-0.0
2030,-0.0
2032,-0.002715192036703229
2034,-0.0009873425588011742
2036,-0.0007405069191008806
2038,-0.002221520757302642
2040,-0.002715192036703229
2042,-0.0014810138382017612
2044,-0.00024683563970029354
2046,-0.0014810138382017612
2048,-0.0024683563970029354
2050,-0.0019746851176023483
2052,-0.0009873425588011742
2054,-0.0019746851176023483
2056,-0.0019746851176023483
2058,0.035881996154785156
2060,0.003636688692495227
2062,-0.015797480940818787
2064,0.0014546754537150264
2066,0.05891435965895653
2068,-0.04986079782247543
2070,0.00048489184700883925
2072,-0.033075977116823196
2074,0.008485606871545315
2076,0.00654603959992528
2078,0.00024244592350441962
2080,-0.0014810138382017612
2082,0.05648989602923393
2084,-0.007158233784139156
2086,-0.0024683563970029354
2088,0.0009697836940176785
2090,0.0007273377268575132
2092,-0.005183548666536808
2094,-0.05998106300830841
2096,-0.0014810138382017612
2098,-0.002715192036703229
2100,0.061581265181303024
2102,-0.0024683563970029354
2104,-0.0012341781985014677
2106,-0.0007405069191008806
2108,-0.0017278495943173766
2110,-0.0019746851176023483
2112,-0.00024683563970029354
2114,-0.0017278495943173766
2116,-0.002221520757302642
2118,-0.0014810138382017612
2120,-0.0024683563970029354
2122,-0.0017278495943173766
2124,-0.0007405069191008806
2126,-0.0019746851176023483
2128,-0.0014810138382017612
2130,-0.0012341781985014677
2132,-0.0014810138382017612
2134,-0.0014810138382017612
2136,-0.0019746851176023483
2138,-0.0012341781985014677
2140,-0.0017278495943173766
2142,-0.0034556991886347532
2144,-0.0012341781985014677
2146,-0.0009873425588011742
2148,-0.002221520757302642
2150,-0.0014810138382017612
2152,-0.0012341781985014677
2154,-0.0009873425588011742
2156,-0.0014810138382017612
2158,-0.003208863316103816
2160,-0.0
2162,-0.0014810138382017612
2164,-0.0014810138382017612
2166,-0.0007405069191008806
2168,-0.0012341781985014677
2170,-0.002221520757302642
2172,-0.0019746851176023483
2174,-0.0009873425588011742
2176,-0.0012341781985014677
2178,-0.0012341781985014677
2180,-0.0019746851176023483
2182,-0.0014810138382017612
2184,-0.0017278495943173766
2186,0.0021820133551955223
2188,-0.0012341781985014677
2190,-0.0034556991886347532
2192,0.004848918411880732
2194,-0.0029620276764035225
2196,-0.06121524050831795
2198,-0.002715192036703229
2200,-0.005183548666536808
2202,-0.003208863316103816
2204,-0.002221520757302642
2206,-0.0017278495943173766
2208,-0.0014810138382017612
2210,-0.0012341781985014677
2212,-0.0019746851176023483
2214,-0.0019746851176023483
2216,-0.0014810138382017612
2218,-0.002221520757302642
2220,-0.0017278495943173766
2222,-0.0019746851176023483
2224,-0.002221520757302642
2226,-0.0
2228,-0.002221520757302642
2230,-0.0012341781985014677
2232,-0.0004936712794005871
2234,-0.0012341781985014677
2236,-0.0012341781985014677
2238,-0.0017278495943173766
2240,-0.0007405069191008806
2242,-0.0012341781985014677
2244,-0.002221520757302642
2246,-0.0014810138382017612
2248,-0.0009873425588011742
2250,-0.002221520757302642
2252,-0.0024683563970029354
2254,-0.0009873425588011742
2256,-0.0019746851176023483
2258,-0.0012341781985014677
2260,-0.0019746851176023483
2262,-0.0007405069191008806
2264,-0.0014810138382017612
2266,-0.0019746851176023483
2268,-0.0019746851176023483
2270,-0.00024683563970029354
2272,-0.0024683563970029354
2274,-0.0029620276764035225
2276,-0.0007405069191008806
2278,-0.0014810138382017612
2280,-0.002715192036703229
2282,0.00048489184700883925
2284,-0.002221520757302642
2286,0.00315179699100554
2288,-0.007898740470409393
2290,-0.062202583998441696
2292,0.00024244592350441962
2294,-0.004936712794005871
2296,-0.0014810138382017612
2298,0.0016971214208751917
2300,-0.0029620276764035225
2302,-0.0009873425588011742
2304,-0.0024683563970029354
2306,-0.0014810138382017612
2308,-0.002221520757302642
2310,-0.0009873425588011742
2312,-0.0017278495943173766
2314,-0.0004936712794005871
2316,-0.0017278495943173766
2318,-0.0014810138382017612
2320,-0.002715192036703229
2322,-0.0004936712794005871
2324,-0.0029620276764035225
2326,-0.0009873425588011742
2328,-0.0009873425588011742
2330,-0.0012341781985014677
2332,-0.0029620276764035225
2334,-0.0009873425588011742
2336,-0.0007405069191008806
2338,-0.0017278495943173766
2340,-0.0019746851176023483
2342,-0.0012341781985014677
2344,-0.0012341781985014677
2346,-0.005183548666536808
2348,-0.002221520757302642
2350,-0.0019746851176023483
2352,-0.0019746851176023483
2354,-0.0019746851176023483
2356,-0.0014810138382017612
